order_id,user_id,product_id,quantity,amount,order_time
8345,824,7,5,18275.8,2024-05-10
8346,438,95,3,3191.31,2026-06-29
8347,169,182,3,518.43,2025-11-10
8348,3820,11,4,5241.6,2025-10-04
8349,3415,42,1,2570.98,2025-07-25
8350,3302,5,4,248.6,2024-04-30
8351,4119,175,5,9893.25,2024-03-12
8352,3036,2,4,16656.32,2025-03-08
8353,4377,43,4,10740.48,2026-04-27
8354,3591,4,4,5603.76,2026-04-08
8355,2770,81,5,13425.2,2026-05-06
8356,2301,119,5,16851.3,2025-10-31
8357,4500,95,3,3191.31,2025-04-09
8358,2181,191,3,10068.81,2025-04-02
8359,3346,59,5,9952.75,2025-08-26
8360,2666,30,3,9050.79,2025-09-18
8361,232,130,4,18872.36,2025-07-20
8362,2593,88,2,5738.16,2026-05-06
8363,4175,74,2,2798.22,2024-02-19
8364,1059,128,3,12505.8,2025-10-28
8365,2543,171,3,5007.3,2025-03-06
8366,1134,96,1,1886.77,2025-04-02
8367,3647,18,4,7493.8,2026-03-15
8368,2376,152,4,12914.16,2025-02-28
8369,3881,165,1,809.61,2025-04-15
8370,2738,158,1,3372.95,2025-09-11
8371,2432,197,2,9160.24,2025-11-09
8372,1388,59,4,7962.2,2025-11-17
8373,3304,151,4,19544.04,2025-10-25
8374,1438,30,5,15084.65,2025-03-13
8375,3366,196,4,15344.0,2024-09-30
8376,4643,169,2,2725.3,2026-04-18
8377,1730,51,2,2811.04,2025-05-22
8378,2440,88,1,2869.08,2025-04-24
8379,3174,67,2,3389.86,2025-11-01
8380,3908,143,2,951.14,2024-10-28
8381,1317,184,5,3753.35,2026-03-07
8382,685,193,2,4468.74,2026-04-27
8383,2589,109,3,2559.12,2026-03-13
8384,3544,183,3,5849.04,2024-10-20
8385,3088,76,1,3844.78,2024-10-17
8386,1676,65,4,15932.12,2025-10-24
8387,2114,2,4,16656.32,2025-04-01
8388,958,11,5,6552.0,2024-08-03
8389,3544,76,2,7689.56,2024-10-18
8390,3095,92,2,7562.66,2025-06-16
8391,4798,97,2,6378.86,2025-05-21
8392,2808,170,2,8368.94,2026-02-14
8393,821,3,2,253.28,2024-06-03
8394,888,41,3,5120.94,2025-12-28
8395,3729,49,5,13394.95,2025-08-30
8396,3994,83,1,3296.1,2026-06-10
8397,3085,82,1,1496.84,2025-10-22
8398,876,37,3,12224.61,2025-01-04
8399,4262,92,2,7562.66,2025-04-12
8400,3997,7,2,7310.32,2024-02-25
8401,557,111,4,18019.68,2025-09-23
8402,2215,38,1,215.34,2024-03-07
8403,709,186,4,13290.4,2025-10-31
8404,718,133,1,3376.92,2025-02-22
8405,3666,61,4,11288.08,2024-02-17
8406,2145,83,2,6592.2,2026-06-25
8407,2020,167,2,6254.14,2026-05-26
8408,3780,28,2,9883.22,2025-11-22
8409,291,185,5,17832.1,2026-04-30
8410,2184,130,4,18872.36,2026-06-04
8411,3880,70,5,17579.65,2025-02-07
8412,2937,156,5,19940.6,2024-01-10
8413,2415,37,4,16299.48,2025-07-19
8414,2296,120,2,4745.9,2025-01-02
8415,2814,96,3,5660.31,2025-09-05
8416,1238,183,1,1949.68,2024-07-29
8417,2118,101,4,8103.0,2026-06-22
8418,4842,82,2,2993.68,2025-12-10
8419,3044,129,5,7918.55,2024-09-26
8420,3088,3,2,253.28,2025-12-03
8421,3559,71,4,16560.12,2026-04-29
8422,699,97,4,12757.72,2025-08-15
8423,2854,85,1,1086.96,2026-03-01
8424,3809,142,1,2454.81,2024-08-03
8425,4620,176,4,12207.88,2026-03-13
8426,1846,37,1,4074.87,2025-09-15
8427,4015,131,5,4695.95,2025-12-27
8428,3183,177,2,7577.86,2026-06-04
8429,464,101,3,6077.25,2025-10-29
8430,3861,184,2,1501.34,2025-09-09
8431,451,188,2,8382.28,2025-09-11
8432,1916,97,4,12757.72,2025-10-29
8433,924,13,3,11663.43,2026-05-21
8434,3623,127,1,2107.52,2026-03-16
8435,316,181,1,1180.24,2025-03-15
8436,4767,50,2,4141.4,2025-07-09
8437,4794,147,4,13930.64,2024-11-08
8438,1377,154,3,10898.46,2024-07-29
8439,2816,181,4,4720.96,2024-10-06
8440,1263,57,3,9327.87,2025-08-19
8441,1128,166,3,3220.2,2024-08-05
8442,2926,137,1,3820.94,2024-12-12
8443,1053,46,2,3745.8,2024-11-10
8444,4185,94,1,3743.11,2025-08-23
8445,2423,86,4,801.88,2026-02-25
8446,3469,132,1,3330.48,2025-12-05
8447,4460,199,2,4293.5,2025-05-07
8448,4022,125,5,15335.25,2026-03-31
8449,4410,82,1,1496.84,2026-02-07
8450,548,178,4,18052.72,2026-01-27
8451,4892,70,2,7031.86,2026-05-06
8452,3524,93,4,8898.2,2026-03-08
8453,1530,133,3,10130.76,2025-12-10
8454,107,198,2,4193.62,2025-08-11
8455,857,162,3,4358.46,2024-05-06
8456,2985,193,2,4468.74,2024-09-14
8457,4387,146,5,23604.95,2025-06-11
8458,4713,27,5,20106.65,2024-02-19
8459,1251,10,2,6124.2,2026-03-29
8460,1612,130,3,14154.27,2024-09-07
8461,1791,189,3,3843.84,2025-05-22
8462,868,118,4,600.32,2026-04-23
8463,2770,150,2,6042.16,2024-06-15
8464,4254,138,3,5037.06,2026-04-09
8465,328,59,2,3981.1,2024-07-19
8466,3817,121,5,8832.3,2025-01-31
8467,3149,91,3,8002.77,2025-06-18
8468,3382,140,3,1065.96,2025-08-08
8469,2375,63,5,16255.15,2025-05-28
8470,2556,15,4,13973.68,2025-12-29
8471,4966,191,2,6712.54,2026-03-02
8472,1131,193,2,4468.74,2026-03-08
8473,4337,166,2,2146.8,2024-11-20
8474,2483,105,2,2952.68,2024-06-06
8475,3100,6,1,2107.77,2025-08-03
8476,2752,134,5,6491.85,2024-08-27
8477,3321,38,4,861.36,2024-08-10
8478,1557,48,5,7680.6,2026-02-17
8479,3544,15,2,6986.84,2025-01-28
8480,4509,72,1,3670.16,2026-01-10
8481,569,29,1,1764.5,2026-03-06
8482,1655,2,5,20820.4,2025-09-26
8483,3237,75,3,13143.6,2025-10-29
8484,3120,144,4,16898.0,2025-06-28
8485,3734,186,1,3322.6,2026-06-14
8486,3230,88,2,5738.16,2025-07-24
8487,151,162,3,4358.46,2026-02-22
8488,2273,171,4,6676.4,2026-02-26
8489,4352,24,2,328.54,2025-03-20
8490,2109,102,5,11336.55,2026-05-27
8491,1796,25,1,710.24,2024-04-01
8492,2428,169,5,6813.25,2024-08-25
8493,3515,117,3,11606.55,2025-12-23
8494,349,33,1,3602.35,2024-08-24
8495,2079,108,2,5675.66,2026-03-13
8496,397,43,3,8055.36,2024-09-22
8497,2977,17,4,14305.4,2026-05-31
8498,2610,7,2,7310.32,2026-06-16
8499,1159,187,4,1070.64,2025-10-31
8500,146,27,1,4021.33,2026-01-27
8501,2227,36,4,17252.72,2025-09-20
8502,264,147,1,3482.66,2025-10-04
8503,4300,15,4,13973.68,2026-04-08
8504,3102,70,5,17579.65,2025-10-11
8505,2107,185,5,17832.1,2025-12-27
8506,3081,69,3,4820.58,2024-09-12
8507,988,53,4,16419.44,2026-02-28
8508,1348,197,1,4580.12,2025-12-14
8509,1361,2,2,8328.16,2025-03-12
8510,2839,107,1,3410.45,2025-08-10
8511,1727,146,5,23604.95,2025-06-14
8512,2290,160,2,997.56,2025-02-24
8513,908,113,4,19722.28,2025-09-29
8514,1184,126,5,9353.85,2025-01-15
8515,2825,157,4,11759.88,2025-11-10
8516,1259,49,5,13394.95,2026-02-02
8517,199,116,4,4480.52,2024-11-18
8518,1057,60,5,22647.0,2024-02-04
8519,2456,127,3,6322.56,2025-04-02
8520,3366,28,1,4941.61,2024-12-30
8521,1261,86,1,200.47,2026-04-29
8522,3979,155,4,18128.28,2024-07-05
8523,2836,136,4,16729.0,2024-08-05
8524,1314,200,2,7056.0,2025-03-19
8525,1903,151,2,9772.02,2024-03-11
8526,3976,32,1,876.86,2025-12-08
8527,578,15,1,3493.42,2024-12-02
8528,4431,91,3,8002.77,2026-05-28
8529,1021,128,4,16674.4,2026-05-15
8530,3654,123,4,17114.52,2025-12-06
8531,3845,196,1,3836.0,2025-06-14
8532,3574,168,4,2738.96,2026-01-29
8533,2294,96,2,3773.54,2025-06-26
8534,611,57,4,12437.16,2024-12-31
8535,329,47,2,550.94,2025-10-12
8536,547,101,5,10128.75,2025-12-09
8537,339,118,4,600.32,2026-06-18
8538,3182,10,5,15310.5,2026-05-21
8539,3042,184,1,750.67,2026-01-13
8540,807,117,4,15475.4,2025-12-07
8541,1034,92,3,11343.99,2024-07-30
8542,3274,180,3,11683.11,2025-10-18
8543,3988,63,5,16255.15,2024-07-29
8544,3334,179,3,13744.77,2025-12-18
8545,2741,70,2,7031.86,2024-05-02
8546,4526,137,1,3820.94,2026-05-01
8547,4902,94,2,7486.22,2025-12-25
8548,1697,41,1,1706.98,2026-05-17
8549,3651,40,3,879.54,2026-06-29
8550,2083,16,1,4625.37,2026-04-08
8551,1999,25,2,1420.48,2026-02-15
8552,4653,138,5,8395.1,2024-01-23
8553,1686,158,5,16864.75,2025-12-20
8554,4587,9,4,18914.76,2025-10-22
8555,1604,40,2,586.36,2026-01-26
8556,4350,57,2,6218.58,2025-10-05
8557,4113,46,5,9364.5,2025-09-01
8558,261,119,3,10110.78,2025-08-09
8559,3797,7,5,18275.8,2026-06-02
8560,2776,171,4,6676.4,2025-02-28
8561,501,116,4,4480.52,2026-05-06
8562,1016,128,2,8337.2,2024-05-14
8563,2334,176,2,6103.94,2025-05-29
8564,2055,113,4,19722.28,2026-01-19
8565,3964,119,2,6740.52,2025-12-02
8566,3675,104,1,3889.49,2024-08-24
8567,4056,57,4,12437.16,2024-11-19
8568,2707,145,4,14416.52,2024-03-10
8569,2100,25,2,1420.48,2025-10-17
8570,2566,111,1,4504.92,2024-06-02
8571,3018,135,4,6630.08,2025-09-27
8572,109,55,1,1681.23,2026-04-26
8573,3423,147,4,13930.64,2026-04-21
8574,66,32,1,876.86,2025-11-11
8575,3082,87,5,10982.15,2026-01-31
8576,4298,160,4,1995.12,2026-01-10
8577,2949,154,1,3632.82,2025-09-17
8578,214,72,5,18350.8,2026-04-25
8579,4423,22,2,4122.6,2026-05-17
8580,1041,183,3,5849.04,2026-04-15
8581,4619,185,1,3566.42,2024-05-23
8582,988,136,5,20911.25,2025-11-25
8583,3196,46,4,7491.6,2026-01-06
8584,504,5,5,310.75,2024-08-04
8585,756,12,3,13873.59,2026-06-21
8586,1342,27,3,12063.99,2025-12-12
8587,2589,84,3,9678.06,2025-10-31
8588,1382,139,2,5386.16,2025-11-13
8589,2988,36,1,4313.18,2024-09-21
8590,2845,52,4,2800.2,2025-04-12
8591,2520,130,1,4718.09,2024-12-06
8592,3727,74,1,1399.11,2024-01-16
8593,1888,199,2,4293.5,2026-03-10
8594,1324,12,4,18498.12,2024-06-29
8595,3810,55,2,3362.46,2025-09-11
8596,3748,80,4,15828.8,2026-06-10
8597,2132,159,5,24757.25,2025-12-08
8598,2425,91,4,10670.36,2025-11-01
8599,3385,160,2,997.56,2024-03-11
8600,2252,64,5,23831.9,2024-07-29
8601,1009,104,4,15557.96,2026-03-19
8602,1318,91,3,8002.77,2026-06-14
8603,3217,59,2,3981.1,2025-11-29
8604,4635,25,5,3551.2,2026-03-21
8605,17,104,3,11668.47,2026-04-15
8606,4671,197,5,22900.6,2025-09-03
8607,1803,68,4,9516.8,2025-01-30
8608,2624,172,4,9863.6,2025-04-01
8609,130,171,5,8345.5,2024-11-19
8610,1474,143,5,2377.85,2025-07-05
8611,950,141,4,4333.16,2025-12-01
8612,3997,197,1,4580.12,2025-09-15
8613,1069,198,5,10484.05,2024-05-10
8614,4312,173,1,4708.64,2026-02-16
8615,1624,153,4,809.56,2026-05-12
8616,2896,153,3,607.17,2026-04-13
8617,2737,10,3,9186.3,2024-10-18
8618,2313,190,2,4379.04,2025-12-10
8619,1947,12,2,9249.06,2025-10-08
8620,617,195,4,8148.6,2024-01-31
8621,1870,29,5,8822.5,2024-10-10
8622,301,43,3,8055.36,2026-02-05
8623,985,88,5,14345.4,2026-05-07
8624,3692,88,1,2869.08,2024-07-04
8625,4502,111,4,18019.68,2025-08-17
8626,3427,113,2,9861.14,2024-03-31
8627,161,165,4,3238.44,2024-05-20
8628,26,69,2,3213.72,2024-04-20
8629,83,119,4,13481.04,2026-05-27
8630,173,11,4,5241.6,2025-05-25
8631,999,168,2,1369.48,2024-01-13
8632,3142,107,1,3410.45,2025-08-15
8633,2883,63,4,13004.12,2024-11-08
8634,4102,22,3,6183.9,2025-03-16
8635,2844,143,4,1902.28,2025-04-02
8636,4621,137,5,19104.7,2025-03-13
8637,2111,70,3,10547.79,2026-02-28
8638,3085,192,5,10878.1,2025-10-22
8639,2046,90,2,9289.34,2025-08-10
8640,761,134,2,2596.74,2026-05-30
8641,205,96,2,3773.54,2026-06-20
8642,4993,43,5,13425.6,2025-01-20
8643,3103,148,2,9409.98,2024-08-25
8644,2036,125,3,9201.15,2025-04-01
8645,1553,99,2,7252.36,2026-01-25
8646,4973,171,4,6676.4,2026-06-21
8647,825,190,5,10947.6,2025-10-12
8648,2957,67,5,8474.65,2025-08-28
8649,3749,82,5,7484.2,2025-11-01
8650,2446,180,5,19471.85,2024-10-24
8651,3897,100,1,4185.9,2025-06-01
8652,839,154,2,7265.64,2025-05-08
8653,4696,159,4,19805.8,2024-11-24
8654,3684,183,4,7798.72,2025-04-23
8655,1962,68,5,11896.0,2025-07-01
8656,938,57,4,12437.16,2025-09-21
8657,2932,152,2,6457.08,2025-11-03
8658,425,193,3,6703.11,2026-04-29
8659,3311,154,4,14531.28,2025-12-25
8660,3052,49,1,2678.99,2024-06-28
8661,2906,38,5,1076.7,2024-09-03
8662,2138,36,3,12939.54,2025-06-11
8663,4047,122,3,12956.7,2026-01-25
8664,3211,182,5,864.05,2024-05-15
8665,2695,137,5,19104.7,2026-01-24
8666,3596,170,4,16737.88,2026-03-09
8667,1268,96,5,9433.85,2024-09-20
8668,3577,104,1,3889.49,2026-03-28
8669,422,82,2,2993.68,2026-06-26
8670,3267,24,3,492.81,2025-09-12
8671,1658,168,5,3423.7,2025-01-04
8672,2101,82,4,5987.36,2024-09-18
8673,3940,103,5,21319.25,2024-01-25
8674,685,8,1,4003.92,2025-09-23
8675,2227,182,5,864.05,2026-02-09
8676,4389,115,1,4712.77,2026-03-22
8677,2423,11,5,6552.0,2026-05-26
8678,1078,107,2,6820.9,2026-06-14
8679,3986,95,4,4255.08,2025-11-05
8680,3841,122,1,4318.9,2024-07-20
8681,3317,184,5,3753.35,2025-12-20
8682,2844,157,3,8819.91,2025-08-01
8683,3440,42,1,2570.98,2025-11-12
8684,4112,6,2,4215.54,2026-06-25
8685,4272,3,2,253.28,2025-06-15
8686,1904,74,3,4197.33,2025-05-24
8687,4225,98,5,699.4,2024-11-16
8688,3295,65,5,19915.15,2025-11-13
8689,4980,140,5,1776.6,2025-10-01
8690,426,36,5,21565.9,2025-11-29
8691,2402,184,5,3753.35,2024-12-14
8692,750,180,3,11683.11,2024-08-31
8693,4840,120,2,4745.9,2024-09-01
8694,4575,125,3,9201.15,2024-03-09
8695,44,160,4,1995.12,2024-12-10
8696,1560,184,4,3002.68,2025-11-01
8697,4195,139,1,2693.08,2024-09-29
8698,3469,129,5,7918.55,2024-07-02
8699,3952,112,2,6912.92,2024-08-29
8700,4267,134,1,1298.37,2026-04-11
8701,148,79,4,2260.72,2025-01-26
8702,2171,152,1,3228.54,2026-06-16
8703,112,72,4,14680.64,2025-11-20
8704,4164,81,4,10740.16,2026-04-05
8705,828,152,3,9685.62,2026-03-04
8706,1753,77,1,1842.78,2025-11-23
8707,2940,9,4,18914.76,2025-08-08
8708,3729,187,2,535.32,2025-10-07
8709,3617,70,4,14063.72,2026-03-07
8710,3724,23,3,2627.55,2025-06-13
8711,2278,86,1,200.47,2025-11-06
8712,160,17,4,14305.4,2025-05-27
8713,3366,98,5,699.4,2025-08-03
8714,2234,123,5,21393.15,2025-11-01
8715,1014,25,4,2840.96,2025-03-21
8716,4973,112,1,3456.46,2026-03-01
8717,552,38,3,646.02,2025-06-27
8718,1176,3,2,253.28,2025-08-20
8719,1164,195,1,2037.15,2025-06-13
8720,1309,14,3,8680.26,2024-10-11
8721,1493,10,4,12248.4,2025-04-12
8722,1242,66,2,496.12,2024-12-26
8723,4532,199,1,2146.75,2024-11-30
8724,4828,142,4,9819.24,2024-03-09
8725,1778,126,2,3741.54,2024-08-05
8726,60,10,4,12248.4,2024-02-25
8727,1634,99,5,18130.9,2025-11-14
8728,2452,49,5,13394.95,2026-04-21
8729,336,190,3,6568.56,2024-02-25
8730,831,176,2,6103.94,2025-08-29
8731,1593,131,5,4695.95,2025-10-07
8732,4381,47,4,1101.88,2025-07-16
8733,960,60,3,13588.2,2025-06-29
8734,4167,25,5,3551.2,2025-02-19
8735,1122,135,3,4972.56,2026-06-17
8736,2224,77,2,3685.56,2025-11-25
8737,3817,121,5,8832.3,2024-12-05
8738,4980,167,5,15635.35,2025-12-02
8739,1099,43,1,2685.12,2025-10-14
8740,143,46,1,1872.9,2025-07-22
8741,2979,43,2,5370.24,2026-06-05
8742,1047,29,2,3529.0,2025-10-06
8743,1069,83,1,3296.1,2025-03-28
8744,4188,103,5,21319.25,2026-02-17
8745,3341,86,3,601.41,2025-07-14
8746,4774,194,2,749.72,2026-06-21
8747,3436,99,1,3626.18,2025-06-01
8748,3780,197,3,13740.36,2026-03-20
8749,4478,155,1,4532.07,2026-01-11
8750,966,82,4,5987.36,2025-12-10
8751,1180,112,5,17282.3,2026-01-12
8752,2435,3,3,379.92,2026-06-26
8753,501,56,1,1939.02,2024-11-11
8754,4555,111,3,13514.76,2025-04-16
8755,50,64,4,19065.52,2025-07-28
8756,970,21,4,7851.04,2026-03-11
8757,988,24,5,821.35,2025-01-31
8758,4628,148,1,4704.99,2024-12-16
8759,1116,52,1,700.05,2026-05-15
8760,3933,13,1,3887.81,2024-04-13
8761,1480,198,2,4193.62,2024-12-16
8762,4435,171,5,8345.5,2025-02-05
8763,3125,94,4,14972.44,2025-02-03
8764,3568,78,5,18419.6,2025-09-29
8765,1659,165,2,1619.22,2025-08-24
8766,1877,102,1,2267.31,2025-05-14
8767,2052,30,4,12067.72,2026-03-07
8768,4377,15,1,3493.42,2026-02-24
8769,2816,153,2,404.78,2024-04-21
8770,971,166,2,2146.8,2026-06-22
8771,208,43,1,2685.12,2026-06-19
8772,260,158,1,3372.95,2024-08-29
8773,4359,40,3,879.54,2025-11-08
8774,783,187,4,1070.64,2024-10-16
8775,505,151,4,19544.04,2026-01-22
8776,1574,44,5,6874.75,2026-05-18
8777,4299,81,5,13425.2,2025-06-14
8778,1760,1,2,4744.74,2026-05-17
8779,3795,103,4,17055.4,2025-03-10
8780,3591,125,2,6134.1,2026-04-26
8781,4141,82,1,1496.84,2026-03-13
8782,1402,41,4,6827.92,2024-06-07
8783,789,62,2,4558.86,2026-01-31
8784,3330,188,3,12573.42,2026-03-18
8785,2845,138,3,5037.06,2026-06-06
8786,3986,108,4,11351.32,2024-10-28
8787,4013,73,4,19788.8,2024-08-10
8788,2093,78,5,18419.6,2026-06-18
8789,2968,194,4,1499.44,2026-02-24
8790,1070,57,5,15546.45,2025-12-23
8791,1676,121,3,5299.38,2026-01-19
8792,2613,42,3,7712.94,2025-11-09
8793,4397,182,3,518.43,2025-06-21
8794,288,85,1,1086.96,2024-02-07
8795,786,170,4,16737.88,2025-03-15
8796,2317,66,3,744.18,2026-05-02
8797,2839,70,5,17579.65,2025-08-08
8798,3638,139,5,13465.4,2024-11-13
8799,2629,195,2,4074.3,2025-11-22
8800,1266,11,2,2620.8,2025-11-15
8801,2984,4,1,1400.94,2026-02-26
8802,3016,79,5,2825.9,2025-07-12
8803,71,123,2,8557.26,2026-06-18
8804,4931,79,4,2260.72,2025-08-09
8805,2461,177,4,15155.72,2025-07-29
8806,612,150,4,12084.32,2026-06-05
8807,3524,165,4,3238.44,2025-03-26
8808,3703,138,2,3358.04,2025-09-17
8809,2577,20,1,249.38,2026-02-03
8810,191,96,2,3773.54,2026-05-03
8811,1748,73,4,19788.8,2024-12-03
8812,2126,178,3,13539.54,2026-03-31
8813,1629,159,4,19805.8,2024-05-17
8814,4985,44,1,1374.95,2026-02-19
8815,3373,31,5,23444.35,2025-10-10
8816,2997,75,5,21906.0,2026-04-12
8817,17,41,4,6827.92,2025-05-14
8818,4911,4,1,1400.94,2025-06-07
8819,1598,114,2,7693.42,2025-03-26
8820,1067,14,1,2893.42,2026-02-03
8821,3140,174,4,4697.56,2026-03-19
8822,3452,54,2,9961.84,2026-04-07
8823,2260,92,5,18906.65,2025-07-08
8824,2251,128,4,16674.4,2025-05-05
8825,2774,89,5,21946.0,2026-02-26
8826,4205,87,4,8785.72,2025-10-18
8827,284,33,2,7204.7,2026-02-03
8828,2989,158,1,3372.95,2026-03-21
8829,4833,137,5,19104.7,2025-01-21
8830,603,166,2,2146.8,2024-01-28
8831,1364,89,5,21946.0,2025-12-19
8832,3353,82,3,4490.52,2026-04-26
8833,4076,43,2,5370.24,2024-07-27
8834,4587,135,2,3315.04,2025-11-30
8835,801,88,1,2869.08,2026-06-07
8836,760,40,1,293.18,2026-02-02
8837,1494,85,4,4347.84,2025-10-09
8838,4801,119,1,3370.26,2026-01-22
8839,3935,62,4,9117.72,2025-01-10
8840,815,183,1,1949.68,2026-04-14
8841,4899,35,1,490.43,2026-06-15
8842,373,171,4,6676.4,2026-03-25
8843,2999,11,3,3931.2,2025-06-03
8844,2892,130,2,9436.18,2024-09-12
8845,3792,79,4,2260.72,2026-05-29
8846,3320,79,3,1695.54,2025-06-24
8847,2190,133,1,3376.92,2025-07-20
8848,2450,116,4,4480.52,2025-12-14
8849,3968,168,3,2054.22,2024-10-06
8850,823,46,3,5618.7,2025-10-23
8851,222,21,2,3925.52,2025-11-23
8852,3938,137,1,3820.94,2024-02-01
8853,1388,71,5,20700.15,2025-07-10
8854,3889,155,3,13596.21,2024-04-26
8855,2161,17,4,14305.4,2024-10-04
8856,3271,66,1,248.06,2026-04-19
8857,1926,26,5,16451.9,2025-10-08
8858,4694,109,5,4265.2,2024-03-17
8859,2952,200,5,17640.0,2026-01-04
8860,4581,173,3,14125.92,2025-12-04
8861,3994,183,2,3899.36,2024-04-12
8862,2599,40,5,1465.9,2026-03-20
8863,1667,16,5,23126.85,2025-11-02
8864,3082,160,4,1995.12,2025-07-09
8865,3886,35,5,2452.15,2026-06-05
8866,4758,64,1,4766.38,2024-12-28
8867,2115,192,2,4351.24,2025-12-15
8868,2753,143,2,951.14,2026-02-04
8869,3169,170,5,20922.35,2024-03-09
8870,1555,121,3,5299.38,2026-01-25
8871,1081,178,3,13539.54,2025-04-28
8872,3935,160,5,2493.9,2026-03-01
8873,88,30,5,15084.65,2024-09-06
8874,2701,152,3,9685.62,2025-01-13
8875,2704,194,5,1874.3,2026-01-23
8876,2960,149,4,11179.36,2026-01-07
8877,2419,170,4,16737.88,2024-09-01
8878,2423,80,5,19786.0,2025-12-05
8879,4148,100,3,12557.7,2025-11-02
8880,1748,186,4,13290.4,2024-05-22
8881,41,2,3,12492.24,2026-05-04
8882,2139,16,5,23126.85,2025-08-17
8883,39,7,5,18275.8,2026-03-22
8884,3085,183,5,9748.4,2025-05-16
8885,3680,143,4,1902.28,2026-03-26
8886,2152,23,2,1751.7,2026-05-15
8887,3938,197,2,9160.24,2026-01-14
8888,2091,1,2,4744.74,2026-02-13
8889,209,116,4,4480.52,2025-09-30
8890,600,69,3,4820.58,2025-07-28
8891,605,141,2,2166.58,2024-12-11
8892,2524,154,2,7265.64,2024-07-13
8893,3710,52,1,700.05,2025-12-26
8894,2157,141,5,5416.45,2024-10-25
8895,214,96,2,3773.54,2026-01-09
8896,1577,55,2,3362.46,2024-08-11
8897,2819,29,3,5293.5,2026-01-19
8898,2125,146,5,23604.95,2024-06-21
8899,269,130,4,18872.36,2025-12-31
8900,2409,27,4,16085.32,2025-10-16
8901,2578,50,1,2070.7,2025-03-29
8902,4779,42,3,7712.94,2025-02-23
8903,4258,195,3,6111.45,2025-06-19
8904,4561,138,5,8395.1,2026-02-10
8905,823,9,3,14186.07,2026-01-12
8906,3636,3,1,126.64,2025-11-15
8907,2596,86,5,1002.35,2026-06-02
8908,3954,38,3,646.02,2025-02-11
8909,3832,70,3,10547.79,2025-08-14
8910,2100,69,2,3213.72,2024-10-04
8911,4584,158,2,6745.9,2025-05-10
8912,3603,14,1,2893.42,2025-06-23
8913,3468,2,2,8328.16,2024-05-18
8914,651,97,3,9568.29,2026-01-24
8915,1635,101,2,4051.5,2026-01-04
8916,4815,136,3,12546.75,2024-08-07
8917,1168,74,5,6995.55,2026-01-26
8918,4077,126,2,3741.54,2026-03-27
8919,199,83,1,3296.1,2025-10-30
8920,1356,99,4,14504.72,2024-02-15
8921,3506,18,3,5620.35,2025-12-26
8922,803,199,1,2146.75,2024-03-21
8923,701,141,3,3249.87,2024-10-20
8924,503,46,3,5618.7,2024-07-25
8925,4565,182,5,864.05,2026-05-10
8926,2414,140,3,1065.96,2025-03-15
8927,4720,40,4,1172.72,2026-03-02
8928,2968,88,4,11476.32,2026-03-14
8929,2871,166,4,4293.6,2024-10-18
8930,4759,140,1,355.32,2026-03-30
8931,4847,67,5,8474.65,2025-10-20
8932,3468,25,1,710.24,2024-07-22
8933,1419,163,1,3218.45,2026-04-29
8934,1099,144,4,16898.0,2025-10-31
8935,3170,112,1,3456.46,2025-07-07
8936,383,45,3,13687.2,2025-03-20
8937,3941,141,2,2166.58,2026-06-13
8938,1394,152,3,9685.62,2026-02-23
8939,3328,2,1,4164.08,2025-09-13
8940,1653,110,5,7920.75,2026-03-28
8941,4272,138,3,5037.06,2025-09-12
8942,4324,19,1,3579.49,2025-04-19
8943,2395,24,5,821.35,2026-05-19
8944,2039,189,4,5125.12,2025-06-12
8945,1986,133,2,6753.84,2026-04-07
8946,1263,80,1,3957.2,2026-01-01
8947,1712,101,3,6077.25,2026-01-22
8948,350,162,2,2905.64,2025-08-09
8949,4027,102,4,9069.24,2026-05-09
8950,441,64,4,19065.52,2026-01-20
8951,2809,12,2,9249.06,2026-02-17
8952,2563,123,1,4278.63,2025-10-05
8953,3153,109,1,853.04,2025-07-20
8954,1385,109,5,4265.2,2025-04-09
8955,288,187,5,1338.3,2024-09-26
8956,2056,149,1,2794.84,2025-03-18
8957,998,96,3,5660.31,2025-12-02
8958,2334,115,4,18851.08,2026-03-31
8959,1423,47,5,1377.35,2026-02-22
8960,74,53,2,8209.72,2024-09-13
8961,1463,99,2,7252.36,2025-03-09
8962,3195,73,1,4947.2,2026-06-14
8963,2206,167,2,6254.14,2024-12-28
8964,430,159,2,9902.9,2025-04-21
8965,1472,78,1,3683.92,2025-02-07
8966,3482,174,3,3523.17,2025-11-04
8967,3181,185,1,3566.42,2024-11-15
8968,4942,106,4,6614.72,2026-01-27
8969,1731,165,5,4048.05,2025-05-09
8970,36,155,3,13596.21,2026-06-25
8971,1021,157,3,8819.91,2025-08-31
8972,1998,113,2,9861.14,2024-01-11
8973,2761,146,5,23604.95,2024-11-26
8974,3118,132,5,16652.4,2025-03-12
8975,2536,84,3,9678.06,2025-08-25
8976,4715,1,4,9489.48,2025-10-10
8977,4266,24,4,657.08,2025-10-21
8978,146,42,2,5141.96,2026-05-04
8979,4964,188,2,8382.28,2025-08-08
8980,4516,111,4,18019.68,2025-04-29
8981,4669,24,5,821.35,2025-11-16
8982,1027,56,4,7756.08,2024-01-23
8983,3666,69,3,4820.58,2025-11-25
8984,1287,18,1,1873.45,2025-10-06
8985,2847,193,1,2234.37,2025-07-18
8986,321,138,1,1679.02,2026-04-24
8987,4096,145,5,18020.65,2025-12-23
